Frame,Penting
587,TRUE
588,TRUE
589,TRUE
590,TRUE
591,TRUE
592,TRUE
593,TRUE
594,TRUE
595,TRUE
596,TRUE
597,TRUE
598,TRUE
599,TRUE
600,TRUE
601,TRUE
602,TRUE
603,TRUE
604,TRUE
605,TRUE
606,TRUE
607,TRUE
608,TRUE
609,TRUE
610,TRUE
611,TRUE
612,TRUE
613,TRUE
614,TRUE
615,TRUE
616,TRUE
617,TRUE
618,TRUE
619,TRUE
620,TRUE
621,TRUE
622,TRUE
623,TRUE
624,TRUE
625,TRUE
626,TRUE
627,TRUE
628,TRUE
629,TRUE
630,TRUE
631,TRUE
632,TRUE
633,TRUE
634,TRUE
635,TRUE
636,TRUE
637,TRUE
638,TRUE
639,TRUE
640,TRUE
641,TRUE
642,TRUE
643,TRUE
644,TRUE
645,TRUE
646,TRUE
647,TRUE
648,TRUE
649,TRUE
650,TRUE
651,TRUE
652,TRUE
653,TRUE
654,TRUE
655,TRUE
656,TRUE
657,TRUE
658,TRUE
659,TRUE
660,FALSE
661,FALSE
662,FALSE
663,FALSE
664,FALSE
665,FALSE
666,FALSE
667,FALSE
668,FALSE
669,FALSE
670,FALSE
671,FALSE
672,FALSE
673,FALSE
674,FALSE
675,FALSE
676,FALSE
677,FALSE
678,FALSE
679,FALSE
680,FALSE
681,FALSE
682,FALSE
683,FALSE
684,FALSE
685,FALSE
686,FALSE
687,FALSE
688,FALSE
689,FALSE
690,FALSE
691,FALSE
692,FALSE
693,FALSE
694,FALSE
695,FALSE
696,FALSE
697,FALSE
698,FALSE
699,FALSE
700,FALSE
701,FALSE
702,FALSE
703,FALSE
704,FALSE
705,FALSE
706,FALSE
707,FALSE
708,FALSE
709,FALSE
710,FALSE
711,FALSE
712,FALSE
713,FALSE
714,FALSE
715,FALSE
716,FALSE
717,FALSE
718,FALSE
719,FALSE
720,FALSE
721,FALSE
722,FALSE
723,FALSE
724,FALSE
725,FALSE
726,FALSE
727,FALSE
728,FALSE
729,FALSE
730,FALSE
731,FALSE
732,FALSE
733,FALSE
734,FALSE
735,FALSE
736,FALSE
737,FALSE
738,FALSE
739,FALSE
740,FALSE
741,FALSE
742,FALSE
743,FALSE
744,FALSE
745,FALSE
746,FALSE
747,FALSE
748,FALSE
749,FALSE
750,FALSE
751,FALSE
752,FALSE
753,FALSE
754,FALSE
755,FALSE
756,FALSE
757,FALSE
758,FALSE
759,FALSE
760,FALSE
761,FALSE
762,FALSE
763,FALSE
764,FALSE
765,FALSE
766,FALSE
767,FALSE
768,FALSE
769,FALSE
770,FALSE
771,FALSE
772,FALSE
773,FALSE
774,FALSE
775,FALSE
776,FALSE
777,FALSE
778,FALSE
779,FALSE
780,FALSE
781,FALSE
782,FALSE
783,FALSE
784,FALSE
785,FALSE
786,FALSE
787,FALSE
788,FALSE
789,FALSE
790,FALSE
791,FALSE
792,FALSE
793,FALSE
794,FALSE
795,FALSE
796,FALSE
797,FALSE
798,FALSE
799,FALSE
800,FALSE
801,FALSE
802,FALSE
803,FALSE
804,FALSE
805,FALSE
806,FALSE
807,FALSE
808,FALSE
809,FALSE
810,FALSE
811,FALSE
812,FALSE
813,FALSE
814,FALSE
815,FALSE
816,FALSE
817,FALSE
818,FALSE
819,FALSE
820,FALSE
821,FALSE
822,FALSE
823,FALSE
824,FALSE
825,FALSE
826,FALSE
827,FALSE
828,FALSE
829,FALSE
830,FALSE
831,FALSE
832,FALSE
833,FALSE
834,FALSE
835,FALSE
836,FALSE
837,FALSE
838,FALSE
839,FALSE
840,FALSE
841,FALSE
842,FALSE
843,FALSE
844,FALSE
845,FALSE
846,FALSE
847,FALSE
848,FALSE
849,FALSE
850,FALSE
851,FALSE
852,FALSE
853,FALSE
854,FALSE
855,FALSE
856,FALSE
857,FALSE
858,FALSE
859,FALSE
860,FALSE
861,FALSE
862,FALSE
863,FALSE
864,FALSE
865,FALSE
866,FALSE
867,FALSE
868,FALSE
869,FALSE
870,FALSE
871,FALSE
872,FALSE
873,FALSE
874,FALSE
875,FALSE
876,FALSE
877,FALSE
878,FALSE
879,FALSE
880,FALSE
881,FALSE
882,FALSE
883,FALSE
884,FALSE
885,FALSE
886,FALSE
887,FALSE
888,FALSE
889,FALSE
890,FALSE
891,FALSE
892,FALSE
893,FALSE
894,FALSE
895,FALSE
896,FALSE
897,FALSE
898,FALSE
899,FALSE
900,FALSE
901,FALSE
902,FALSE
903,FALSE
904,FALSE
905,FALSE
906,FALSE
907,FALSE
908,FALSE
909,FALSE
910,FALSE
911,FALSE
912,FALSE
913,FALSE
914,FALSE
915,FALSE
916,FALSE
917,FALSE
918,FALSE
919,FALSE
920,FALSE
921,FALSE
922,FALSE
923,FALSE
924,FALSE
925,FALSE
926,FALSE
927,FALSE
928,FALSE
929,FALSE
930,FALSE
931,FALSE
932,FALSE
933,FALSE
934,FALSE
935,FALSE
936,FALSE
937,FALSE
938,FALSE
939,FALSE
940,FALSE
941,FALSE
942,FALSE
943,FALSE
944,FALSE
945,FALSE
946,FALSE
947,FALSE
948,FALSE
949,FALSE
950,FALSE
951,FALSE
952,FALSE
953,FALSE
954,FALSE
955,FALSE
956,FALSE
957,FALSE
958,FALSE
959,FALSE
960,FALSE
961,FALSE
962,FALSE
963,FALSE
964,FALSE
965,FALSE
966,FALSE
967,FALSE
968,FALSE
969,FALSE
970,FALSE
971,FALSE
972,FALSE
973,FALSE
974,FALSE
975,FALSE
976,FALSE
977,FALSE
978,FALSE
979,FALSE
980,TRUE
981,TRUE
982,TRUE
983,TRUE
984,TRUE
985,TRUE
986,TRUE
987,TRUE
988,TRUE
989,TRUE
990,TRUE
991,TRUE
992,TRUE
993,TRUE
994,TRUE
995,TRUE
996,TRUE
997,TRUE
998,TRUE
999,TRUE
1000,TRUE
1001,TRUE
1002,TRUE
1003,TRUE
1004,TRUE
1005,TRUE
1006,TRUE
1007,TRUE
1008,TRUE
1009,TRUE
1010,TRUE
1011,TRUE
1012,TRUE
1013,TRUE
1014,TRUE
1015,TRUE
1016,TRUE
1017,TRUE
1018,TRUE
1019,TRUE
1020,TRUE
1021,TRUE
1022,TRUE
1023,TRUE
1024,TRUE
1025,TRUE
1026,TRUE
1027,TRUE
1028,TRUE
1029,TRUE
1030,TRUE
1031,TRUE
1032,TRUE
1033,TRUE
1034,TRUE
1035,TRUE
1036,TRUE
1037,TRUE
1038,TRUE
1039,TRUE
1040,TRUE
1041,TRUE
1042,TRUE
1043,TRUE
1044,TRUE
1045,TRUE
1046,TRUE
1047,TRUE
1048,TRUE
1049,TRUE
1050,TRUE
1051,TRUE
1052,TRUE
1053,TRUE
1054,TRUE
1055,TRUE
1056,TRUE
1057,TRUE
1058,TRUE
1059,TRUE
1060,TRUE
1061,TRUE
1062,TRUE
1063,TRUE
1064,TRUE
1065,TRUE
1066,TRUE
1067,TRUE
1068,TRUE
1069,TRUE
1070,TRUE
1071,TRUE
1072,TRUE
1073,TRUE
1074,TRUE
1075,TRUE
1076,TRUE
1077,TRUE
1078,TRUE
1079,TRUE
1080,TRUE
1081,TRUE
1082,TRUE
1083,TRUE
1084,TRUE
1085,TRUE
1086,TRUE
1087,TRUE
1088,TRUE
1089,TRUE
1090,TRUE
1091,TRUE
1092,TRUE
1093,TRUE
1094,TRUE
1095,TRUE
1096,TRUE
1097,TRUE
1098,TRUE
1099,TRUE
1100,TRUE
1101,TRUE
1102,TRUE
1103,TRUE
1104,TRUE
1105,TRUE
1106,TRUE
1107,TRUE
1108,TRUE
1109,TRUE
1110,TRUE
1111,TRUE
1112,TRUE
1113,TRUE
1114,TRUE
1115,TRUE
1116,TRUE
1117,TRUE
1118,TRUE
1119,TRUE
1120,TRUE
1121,TRUE
1122,TRUE
1123,TRUE
1124,TRUE
1125,TRUE
1126,TRUE
1127,TRUE
1128,TRUE
1129,TRUE
1130,TRUE
1131,TRUE
1132,TRUE
1133,TRUE
1134,TRUE
1135,TRUE
1136,TRUE
1137,TRUE
1138,TRUE
1139,TRUE
1140,TRUE
1141,TRUE
1142,TRUE
1143,TRUE
1144,TRUE
1145,TRUE
1146,TRUE
1147,TRUE
1148,TRUE
1149,TRUE
1150,TRUE
